,ANO,MÊS,GRANDE REGIÃO,UNIDADE DA FEDERAÇÃO,PRODUTOR,PRODUTO,PRODUÇÃO
12225,2015,DEZ,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12226,2015,DEZ,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12227,2015,DEZ,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12228,2015,DEZ,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12229,2015,DEZ,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12230,2015,DEZ,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12231,2015,DEZ,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12232,2015,DEZ,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12233,2015,JAN,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
12234,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
12235,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
12236,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,GRUPAL (EX-COOAMI),BIODIESEL,0
12237,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
12238,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
12239,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERFELIZ,BIODIESEL,0
12240,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (CUIABA),BIODIESEL,0
12241,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
12242,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
12243,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,TECNODIESEL,BIODIESEL,0
12244,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
12245,2015,JAN,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
12246,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
12247,2015,JAN,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
12248,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
12249,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGROSOJA,BIODIESEL,0
12250,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
12251,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
12252,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BEIRA RIO,BIODIESEL,0
12253,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,ARAGUASSU,BIODIESEL,0
12254,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,CAIBIENSE,BIODIESEL,0
12255,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BARRALCOOL,BIODIESEL,0
12256,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
12257,2015,JAN,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
12258,2015,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1198,097"
12259,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"6840,73"
12260,2015,OUT,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1294,5"
12261,2015,NOV,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,1433
12262,2015,FEV,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"11137,529"
12263,2015,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"12050,003"
12264,2015,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"18427,967"
12265,2015,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"15125,66"
12266,2015,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"15104,393"
12267,2015,MAR,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"831,1"
12268,2015,ABR,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"771,639"
12269,2015,JAN,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1405,53"
12270,2015,FEV,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1242,336"
12271,2015,MAI,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"374,274"
12272,2015,AGO,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1375,078"
12273,2015,SET,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1037,004"
12274,2015,JUN,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"353,074"
12275,2015,JUL,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,"1210,497"
12276,2015,JUN,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12277,2015,JUN,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12278,2015,JUN,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12279,2015,JUN,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12280,2015,JUN,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12281,2015,JUN,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12282,2015,JUN,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12283,2015,JUN,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12284,2015,JUN,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12285,2015,MAI,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"6651,838"
12286,2015,JUN,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"1239,451"
12287,2015,MAR,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"3968,79"
12288,2015,ABR,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
12289,2015,ABR,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12290,2015,ABR,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12291,2015,ABR,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12292,2015,ABR,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12293,2015,ABR,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12294,2015,ABR,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12295,2015,JUL,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"1515,414"
12296,2015,OUT,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"10159,786"
12297,2015,NOV,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"6180,245"
12298,2015,AGO,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"3110,086"
12299,2015,SET,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"9793,477"
12300,2015,AGO,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"28599,136"
12301,2015,SET,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"19520,702"
12302,2015,JUN,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"28868,707"
12303,2015,JUL,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"29991,551"
12304,2015,OUT,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"19729,995"
12305,2015,JAN,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"6733,622"
12306,2015,FEV,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"7523,76"
12307,2015,NOV,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"20406,681"
12308,2015,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"21215,69"
12309,2015,JAN,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12310,2015,JAN,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12311,2015,JAN,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12312,2015,JAN,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12313,2015,JAN,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12314,2015,JAN,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12315,2015,JAN,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12316,2015,JAN,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12317,2015,JAN,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12318,2015,ABR,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12319,2015,ABR,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12320,2015,ABR,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12321,2015,ABR,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12322,2015,ABR,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12323,2015,ABR,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12324,2015,ABR,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12325,2015,ABR,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12326,2015,ABR,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12327,2015,MAI,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12328,2015,MAI,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12329,2015,MAI,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12330,2015,MAI,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12331,2015,MAI,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12332,2015,MAI,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12333,2015,MAI,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12334,2015,MAI,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12335,2015,MAI,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12336,2015,FEV,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12337,2015,FEV,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12338,2015,FEV,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12339,2015,FEV,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12340,2015,FEV,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12341,2015,FEV,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12342,2015,FEV,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12343,2015,FEV,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12344,2015,FEV,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12345,2015,MAR,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
12346,2015,MAR,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
12347,2015,MAR,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
12348,2015,MAR,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
12349,2015,MAR,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
12350,2015,MAR,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
12351,2015,MAR,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
12352,2015,MAR,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
12353,2015,MAR,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
12354,2015,DEZ,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,"5208,288"
12355,2015,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"6114,326"
12356,2015,NOV,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5483,782"
12357,2015,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"6359,9"
12358,2015,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"3997,505"
12359,2015,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5901,649"
12360,2015,FEV,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5184,06"
12361,2015,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"4571,432"
12362,2015,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5260,674"
12363,2015,SET,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"6271,841"
12364,2015,OUT,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5546,11"
12365,2015,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5384,538"
12366,2015,AGO,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5849,495"
12367,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,"5234,503"
12368,2015,DEZ,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1683,275"
12369,2015,OUT,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"227,516"
12370,2015,NOV,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1751,404"
12371,2015,MAR,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1658,559"
12372,2015,ABR,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1602,57"
12373,2015,JAN,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1704,46"
12374,2015,FEV,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1519,23"
12375,2015,MAI,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1876,874"
12376,2015,AGO,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"1889,674"
12377,2015,JUN,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"2130,99"
12378,2015,JUL,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,"2648,2"
12379,2015,FEV,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12380,2015,FEV,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12381,2015,FEV,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12382,2015,FEV,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12383,2015,FEV,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12384,2015,FEV,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12385,2015,MAR,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12386,2015,MAR,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12387,2015,MAR,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12388,2015,MAR,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12389,2015,MAR,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12390,2015,MAR,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12391,2015,JAN,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12392,2015,JAN,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12393,2015,JAN,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12394,2015,JAN,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12395,2015,JAN,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12396,2015,JAN,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12397,2015,JUL,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12398,2015,JUL,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12399,2015,JUL,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12400,2015,JUL,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12401,2015,JUL,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12402,2015,JUL,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12403,2015,AGO,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12404,2015,AGO,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12405,2015,AGO,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12406,2015,AGO,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12407,2015,AGO,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12408,2015,AGO,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12409,2015,MAI,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12410,2015,MAI,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12411,2015,MAI,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12412,2015,MAI,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12413,2015,MAI,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12414,2015,MAI,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12415,2015,JUN,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12416,2015,JUN,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12417,2015,JUN,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12418,2015,JUN,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12419,2015,JUN,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12420,2015,JUN,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12421,2015,FEV,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"11718,981"
12422,2015,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"11241,361"
12423,2015,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"13399,882"
12424,2015,NOV,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12425,2015,NOV,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12426,2015,NOV,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12427,2015,NOV,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12428,2015,NOV,REGIÃO NORTE,RONDÔNIA,AMAZONBIO,BIODIESEL,0
12429,2015,NOV,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12430,2015,NOV,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12431,2015,DEZ,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12432,2015,DEZ,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12433,2015,DEZ,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12434,2015,DEZ,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12435,2015,DEZ,REGIÃO NORTE,RONDÔNIA,AMAZONBIO,BIODIESEL,0
12436,2015,DEZ,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12437,2015,DEZ,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12438,2015,SET,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12439,2015,SET,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12440,2015,SET,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12441,2015,SET,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12442,2015,SET,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12443,2015,SET,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12444,2015,OUT,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
12445,2015,OUT,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
12446,2015,OUT,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
12447,2015,OUT,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
12448,2015,OUT,REGIÃO NORTE,TOCANTINS,BIOTINS,BIODIESEL,0
12449,2015,OUT,REGIÃO NORTE,TOCANTINS,BRASIL ECODIESEL (PORTO NACIONAL),BIODIESEL,0
12450,2015,JAN,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,"342,335"
12451,2015,FEV,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,"43,492"
12452,2015,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,"19173,683"
12453,2015,NOV,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
12454,2015,NOV,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
12455,2015,NOV,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
12456,2015,NOV,REGIÃO SUL,SANTA CATARINA,ADM (JOAÇABA),BIODIESEL,0
12457,2015,NOV,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
12458,2015,NOV,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (IJUI),BIODIESEL,0
12459,2015,NOV,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
12460,2015,NOV,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
12461,2015,DEZ,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
12462,2015,DEZ,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
12463,2015,DEZ,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
12464,2015,DEZ,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
12465,2015,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
12466,2015,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (IJUI),BIODIESEL,0
12467,2015,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
12468,2015,SET,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
12469,2015,SET,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
12470,2015,SET,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
12471,2015,SET,REGIÃO SUL,SANTA CATARINA,ADM (JOAÇABA),BIODIESEL,0
12472,2015,SET,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
12473,2015,SET,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (IJUI),BIODIESEL,0
12474,2015,SET,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
